Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Name,Label
17.248.199.69-192.168.1.249-443-60634-6,17.248.199.69,443,192.168.1.249,60634,6,30/10/2023 10:00:24 AM,4749,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.1412929037692,4749.0,0.0,4749.0,4749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,44,210.5706464518846,210.5706464518846,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2048,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon Host Discovery,1
192.168.1.45-142.251.41.10-55064-443-6,192.168.1.45,55064,142.251.41.10,443,6,30/10/2023 10:00:09 AM,18169305,2,4,0.0,129.0,0.0,0.0,0.0,0.0,73.0,0.0,32.25,37.88029390945464,7.099886319262073,0.3302272706633523,3633861.0,5737026.288491669,13166057.0,2.0,13236856.0,13236856.0,0.0,13236856.0,13236856.0,18165645.0,6055215.0,6646203.089357637,13166057.0,2.0,0,0,0,0,64,128,0.1100757568877841,0.2201515137755682,0.0,73.0,18.428571428571427,31.85308537047938,1014.6190476190476,1,0,0,2,6,0,0,0,2.0,21.5,0.0,32.25,0,0,0,0,0,0,1,0,2,64,501,261,0,32,3660.0,0.0,3660.0,3660.0,13166057.0,0.0,13166057.0,13166057.0,Recon Host Discovery,1
192.168.1.9-192.168.1.1-8080-33971-6,192.168.1.9,8080,192.168.1.1,33971,6,30/10/2023 10:00:16 AM,13640050,1,2,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.4398810854798919,0.2199405427399459,6820025.0,9644967.60808288,13640047.0,3.0,0.0,0.0,0.0,0.0,0.0,13640047.0,13640047.0,0.0,13640047.0,13640047.0,0,0,0,0,20,64,0.0733135142466486,0.1466270284932973,0.0,6.0,3.0,3.4641016151377544,12.0,1,0,0,0,3,0,0,0,2.0,4.0,6.0,0.0,0,0,0,0,0,0,1,6,2,0,2048,123,0,20,3.0,0.0,3.0,3.0,13640047.0,0.0,13640047.0,13640047.0,Recon Host Discovery,1
192.168.1.86-34.149.100.209-49104-443-6,192.168.1.86,49104,34.149.100.209,443,6,30/10/2023 10:00:49 AM,55014,12,10,864.0,5018.0,292.0,0.0,72.00000000000001,101.85462010318254,2736.0,0.0,501.8,948.9699444953752,106918.2389937107,399.8982077289417,2619.7142857142853,2536.7246232663324,7718.0,1.0,48891.0,4444.636363636364,5427.348160432077,13533.0,1.0,47832.0,5314.666666666667,4838.461971535997,12385.0,2.0,0,0,0,0,392,328,218.1262951248773,181.77191260406445,0.0,2736.0,255.73913043478265,649.9998753420375,422499.8379446642,0,2,0,12,21,0,0,0,0.0,267.3636363636364,72.0,501.8,0,0,0,5882,12,153898,0,0,0,0,64240,269,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon Host Discovery,1
192.168.1.182-10.234.6.5-62198-7680-6,192.168.1.182,62198,10.234.6.5,7680,6,30/10/2023 10:00:21 AM,15020862,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3328703772127059,3755215.5,3098251.81258706,8011042.0,1008204.0,15020862.0,3755215.5,3098251.81258706,8011042.0,1008204.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,0,0.3328703772127059,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,64240,0,0,32,7009820.0,0.0,7009820.0,7009820.0,8011042.0,0.0,8011042.0,8011042.0,Recon Host Discovery,1
192.168.1.9-192.168.1.1-8080-33976-6,192.168.1.9,8080,192.168.1.1,33976,6,30/10/2023 10:00:17 AM,30295950,3,3,18.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5941388205354181,0.198046273511806,6059190.0,8297537.683225247,15295319.0,3.0,30295947.0,15147973.5,208382.247095332,15295322.0,15000625.0,30295947.0,15147973.5,208382.247095332,15295322.0,15000625.0,0,0,0,0,60,96,0.099023136755903,0.099023136755903,0.0,6.0,3.428571428571429,3.2071349029490928,10.285714285714286,0,0,0,0,6,0,0,0,1.0,4.0,6.0,0.0,0,0,0,0,0,0,1,9,1,0,2048,123,2,20,3.0,0.0,3.0,3.0,15147970.5,208382.247095332,15295319.0,15000622.0,Recon Host Discovery,1
192.168.1.43-54.167.177.211-42112-443-6,192.168.1.43,42112,54.167.177.211,443,6,30/10/2023 10:00:17 AM,36735606,5,6,387.0,170.0,295.0,0.0,77.4,123.79741515879886,78.0,0.0,28.33333333333333,33.1642377670084,15.162401295353614,0.2994370094235005,3673560.6,9462840.918310728,29938826.0,2.0,36725036.0,9181259.0,14228902.487397894,30000168.0,3.0,36724994.0,7344998.8,12957997.854806723,29938826.0,2.0,1,0,0,0,160,192,0.1361077315561366,0.1633292778673639,0.0,295.0,71.0,107.9166344916297,11645.999999999998,0,0,0,6,11,0,0,0,1.0,77.45454545454545,77.4,28.33333333333333,0,0,0,0,0,0,2,193,3,85,5215,855,2,32,55633.5,8037.682781747486,61317.0,49950.0,18305584.5,16451887.903661529,29938826.0,6672343.0,Recon Host Discovery,1
54.156.230.89-192.168.1.81-443-33462-6,54.156.230.89,443,192.168.1.81,33462,6,30/10/2023 10:00:05 AM,36012594,4,2,62.0,70.0,31.0,0.0,15.5,17.8978583448784,35.0,35.0,35.0,0.0,3.6653843930265055,0.1666083815012048,7202518.8,16093608.60356386,35991640.0,611.0,36012594.0,12004198.0,20773734.14480745,35991640.0,10273.0,36001846.0,36001846.0,0.0,36001846.0,36001846.0,1,0,0,0,128,64,0.1110722543341365,0.0555361271670682,0.0,35.0,23.28571428571429,16.007438746973083,256.23809523809524,0,0,0,4,6,0,0,0,0.0,27.166666666666668,15.5,35.0,0,0,0,0,0,0,4,62,2,70,425,501,1,32,10681.0,0.0,10681.0,10681.0,35991640.0,0.0,35991640.0,35991640.0,Recon Host Discovery,1
192.168.1.45-34.160.144.191-36312-443-6,192.168.1.45,36312,34.160.144.191,443,6,30/10/2023 10:00:10 AM,7501,2,1,39.0,39.0,39.0,0.0,19.5,27.577164466275352,39.0,39.0,39.0,0.0,10398.613518197571,399.94667377682975,3750.5,802.5661966467314,4318.0,3183.0,7501.0,7501.0,0.0,7501.0,7501.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,32,266.6311158512198,133.3155579256099,0.0,39.0,29.25,19.5,380.25,0,0,0,2,3,0,0,0,0.0,39.0,19.5,39.0,0,0,0,0,0,0,0,0,0,0,501,269,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon Host Discovery,1
192.168.1.81-52.94.228.85-52580-443-6,192.168.1.81,52580,52.94.228.85,443,6,30/10/2023 10:00:29 AM,10956,2,1,41.0,31.0,35.0,6.0,20.5,20.50609665440988,31.0,31.0,31.0,0.0,6571.741511500547,273.82256297918946,5478.0,6834.894146949168,10311.0,645.0,10956.0,10956.0,0.0,10956.0,10956.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,182.54837531945964,91.27418765972982,6.0,35.0,26.75,13.96125591294231,194.91666666666663,0,0,0,2,3,0,0,0,0.0,35.666666666666664,20.5,31.0,0,0,0,0,0,0,0,0,0,0,501,912,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon Host Discovery,1
192.168.1.48-34.107.221.82-34196-80-6,192.168.1.48,34196,34.107.221.82,80,6,30/10/2023 10:00:06 AM,48536692,13,9,1204.0,1192.0,301.0,0.0,92.61538461538464,144.59572288599367,298.0,0.0,132.44444444444446,157.0597904550295,49.36471566706688,0.4532653358411817,2311271.047619048,4001929.1168986047,10246977.0,2673.0,48536692.0,4044724.3333333335,4660578.489673365,10246977.0,41985.0,48495254.0,6061906.75,4509630.438808412,10288362.0,1058600.0,0,0,0,0,416,288,0.2678386075425165,0.1854267282986652,0.0,301.0,104.17391304347824,145.85473850061575,21273.604743083004,0,0,0,8,22,0,0,0,0.0,108.9090909090909,92.6153846153846,132.44444444444446,0,0,0,0,0,0,1,150,1,149,501,290,4,32,987915.75,1898339.5004921844,3835425.0,38712.0,10213779.0,22236.358259991,10246977.0,10201171.0,Recon Host Discovery,1
18.197.213.150-192.168.1.9-80-55704-6,18.197.213.150,80,192.168.1.9,55704,6,30/10/2023 10:00:18 AM,30204356,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1986468441836667,6040871.2,8271700.043500623,15103845.0,3.0,30204353.0,15102176.5,2672.156526103963,15104066.0,15100287.0,30204135.0,15102067.5,2518.007247805296,15103848.0,15100287.0,0,0,0,0,96,96,0.0993234220918333,0.0993234220918333,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,442,2048,0,32,112.0,154.14927829866735,221.0,3.0,15102064.5,2518.007247805296,15103845.0,15100284.0,Recon Host Discovery,1
192.168.1.1-192.168.1.9-33981-8080-6,192.168.1.1,33981,192.168.1.9,8080,6,30/10/2023 10:00:35 AM,15001596,2,1,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.3999574445279023,0.1999787222639511,7500798.0,10607727.43179386,15001594.0,2.0,15001596.0,15001596.0,0.0,15001596.0,15001596.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,64,20,0.1333191481759674,0.0666595740879837,0.0,6.0,1.5,3.0,9.0,0,0,0,0,3,0,0,0,0.0,2.0,0.0,6.0,0,0,0,0,0,0,2,0,1,6,123,2048,0,32,0.0,0.0,0.0,0.0,15001594.0,0.0,15001594.0,15001594.0,Recon Host Discovery,1
192.168.1.9-142.251.16.188-57649-5228-6,192.168.1.9,57649,142.251.16.188,5228,6,30/10/2023 10:00:36 AM,9380,1,1,6.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,639.6588486140726,213.21961620469085,9380.0,0.0,9380.0,9380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,32,106.60980810234544,106.60980810234544,0.0,6.0,4.0,3.4641016151377544,12.0,0,0,0,0,2,0,0,0,1.0,6.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,2048,265,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon Host Discovery,1
192.168.1.48-34.117.65.55-45584-443-6,192.168.1.48,45584,34.117.65.55,443,6,30/10/2023 10:00:09 AM,46161882,8,8,128.0,112.0,32.0,0.0,16.0,17.10471948239516,28.0,0.0,14.0,14.966629547095764,5.199094785606878,0.3466063190404585,3077458.8000000003,11200801.81650613,43543153.0,2938.0,46161882.0,6594554.571428572,16299685.237210205,43543153.0,106342.0,46119974.0,6588567.714285715,16321859.44790807,43584820.0,64551.0,1,0,0,0,256,256,0.1733031595202292,0.1733031595202292,0.0,32.0,16.0,15.620499351813308,244.0,0,0,0,8,16,0,0,0,1.0,17.0,16.0,14.0,0,0,0,120,4,103,4,64,4,56,501,285,3,32,1458415.0,0.0,1458415.0,1458415.0,43543153.0,0.0,43543153.0,43543153.0,Recon Host Discovery,1
209.206.49.216-192.168.1.87-30001-36939-6,209.206.49.216,30001,192.168.1.87,36939,6,30/10/2023 10:00:26 AM,77940,2,1,70.0,195.0,70.0,0.0,35.0,49.49747468305833,195.0,195.0,195.0,0.0,3400.0513215293818,38.49114703618168,38970.0,51514.14322300237,75396.0,2544.0,77940.0,77940.0,0.0,77940.0,77940.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,32,25.660764690787783,12.830382345393891,0.0,195.0,83.75,81.17624857883821,6589.583333333333,0,0,0,2,3,0,0,0,0.0,111.66666666666669,35.0,195.0,0,0,0,0,0,0,0,0,0,0,1232,274,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon Host Discovery,1
192.168.1.9-192.168.1.1-8080-33980-6,192.168.1.9,8080,192.168.1.1,33980,6,30/10/2023 10:00:06 AM,45446099,4,4,18.0,0.0,6.0,0.0,4.5,3.0,0.0,0.0,0.0,0.0,0.3960735991883484,0.176032710750377,6492299.857142856,8087143.396025538,15256567.0,3.0,45446096.0,15148698.666666666,93595.24620584816,15256570.0,15089027.0,45412731.0,15137577.0,103630.721308886,15256570.0,15067134.0,0,0,0,0,92,128,0.0880163553751885,0.0880163553751885,0.0,6.0,2.0,3.0,9.0,1,0,0,0,8,0,0,0,1.0,2.25,4.5,0.0,0,0,0,0,0,0,1,6,1,0,2048,123,3,20,11124.666666666668,19263.291731511865,33368.0,3.0,15137574.0,103630.721308886,15256567.0,15067131.0,Recon Host Discovery,1
209.206.49.216-192.168.1.87-30001-37599-6,209.206.49.216,30001,192.168.1.87,37599,6,30/10/2023 10:00:22 AM,76536,2,1,70.0,195.0,70.0,0.0,35.0,49.49747468305833,195.0,195.0,195.0,0.0,3462.4229120936548,39.19724051426779,38268.0,52276.404333121456,75233.0,1303.0,76536.0,76536.0,0.0,76536.0,76536.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,32,26.13149367617853,13.065746838089265,0.0,195.0,83.75,81.17624857883821,6589.583333333333,0,0,0,2,3,0,0,0,0.0,111.66666666666669,35.0,195.0,0,0,0,0,0,0,0,0,0,0,1232,274,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon Host Discovery,1
209.206.49.216-192.168.1.87-30001-39900-6,209.206.49.216,30001,192.168.1.87,39900,6,30/10/2023 10:00:29 AM,79661,2,1,70.0,195.0,70.0,0.0,35.0,49.49747468305833,195.0,195.0,195.0,0.0,3326.5964524673304,37.65958248076223,39830.5,51196.6522782496,76032.0,3629.0,79661.0,79661.0,0.0,79661.0,79661.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,32,25.10638832050816,12.553194160254078,0.0,195.0,83.75,81.17624857883821,6589.583333333333,0,0,0,2,3,0,0,0,0.0,111.66666666666669,35.0,195.0,0,0,0,0,0,0,0,0,0,0,1232,274,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Recon Host Discovery,1
54.161.152.147-192.168.1.9-443-61119-6,54.161.152.147,443,192.168.1.9,61119,6,30/10/2023 10:00:18 AM,30145415,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1990352430046161,6029083.0,8255681.552425608,15100714.0,3.0,30145412.0,15072706.0,39613.53609563277,15100717.0,15044695.0,30145412.0,15072706.0,39613.53609563277,15100717.0,15044695.0,0,0,0,0,96,96,0.099517621502308,0.099517621502308,0.0,0.0,0.0,0.0,0.0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,484,2048,0,32,3.0,0.0,3.0,3.0,15072703.0,39613.53609563277,15100714.0,15044692.0,Recon Host Discovery,1
192.168.1.9-192.168.1.1-8080-33975-6,192.168.1.9,8080,192.168.1.1,33975,6,30/10/2023 10:00:07 AM,45341247,4,4,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5293193634484733,0.1764397878161577,6477321.0,8078976.629192937,15252568.0,2.0,45341245.0,15113748.333333334,128465.80187868416,15252570.0,14999062.0,45341245.0,15113748.333333334,128465.80187868416,15252570.0,14999062.0,0,0,0,0,80,128,0.0882198939080788,0.0882198939080788,0.0,6.0,3.333333333333333,3.1622776601683795,10.0,0,0,0,0,8,0,0,0,1.0,3.75,6.0,0.0,0,0,0,0,0,0,1,8,1,0,2048,123,3,20,2.0,0.0,2.0,2.0,15113746.333333334,128465.80187868416,15252568.0,14999060.0,Recon Host Discovery,1
192.168.1.9-192.168.1.1-8080-33979-6,192.168.1.9,8080,192.168.1.1,33979,6,30/10/2023 10:00:07 AM,45341249,4,4,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.5293193401002253,0.1764397800334084,6477321.285714285,8078974.485963338,15252565.0,4.0,45341245.0,15113748.333333334,128464.81520374882,15252569.0,14999063.0,45341245.0,15113748.333333334,128464.81520374882,15252569.0,14999063.0,0,0,0,0,80,128,0.0882198900167042,0.0882198900167042,0.0,6.0,3.333333333333333,3.1622776601683795,10.0,0,0,0,0,8,0,0,0,1.0,3.75,6.0,0.0,0,0,0,0,0,0,1,8,1,0,2048,123,3,20,4.0,0.0,4.0,4.0,15113744.333333334,128464.81520374882,15252565.0,14999059.0,Recon Host Discovery,1
